1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 129, 132, 135, 138, 141, 144, 147, 150, 153, 156, 159, 162, 165, 168, 171, 174, 177, 181, 185, 189, 193, 197, 201, 205, 209, 213, 217, 221, 225, 230, 235, 240, 245, 250, 255, 260, 265, 270, 275, 280, 286, 292, 298, 304, 310, 316, 322, 328, 335, 342, 349, 356, 363, 370, 377, 385, 393, 401, 409, 417, 425, 434, 443, 452, 461, 470, 479, 489, 499, 509, 519, 529, 540, 551, 562, 573, 584, 596, 608, 620, 632, 645, 658, 671, 684, 698, 712, 726, 741, 756, 771, 786, 802, 818, 834, 851, 868, 885, 903, 921, 939, 958, 977, 997, 1017, 1037, 1058, 1079, 1101, 1123, 1145, 1168, 1191, 1215, 1239, 1264, 1289, 1315, 1341, 1368, 1395, 1423, 1451, 1480, 1510, 1540, 1571, 1602, 1634, 1667, 1700, 1734, 1769, 1804, 1840, 1877, 1915, 1953, 1992, 2032, 2073, 2114, 2156, 2199, 2243, 2288, 2334, 2381, 2429, 2478, 2528, 2579, 2631, 2684, 2738, 2793, 2849, 2906, 2964, 3023, 3083, 3145, 3208, 3272, 3337, 3404, 3472, 3541, 3612, 3684, 3758, 3833, 3910, 3988, 4068, 4149, 4232, 4317, 4403, 4491, 4581, 4673, 4766, 4861, 4958, 5057, 5158, 5261, 5366, 5473, 5582, 5694, 5808, 5924, 6042, 6163, 6286, 6412, 6540, 6671, 6804, 6940, 7079, 7221, 7365, 7512, 7662, 7815, 7971, 8130, 8293, 8459, 8628, 8801, 8977, 9157, 9340, 9527, 9718, 9912, 10110, 10312, 10518, 10728, 10943, 11162, 11385, 11613, 11845, 12082, 12324, 12570, 12821, 13077, 13339, 13606, 13878, 14156, 14439, 14728, 15023, 15323, 15629, 15942, 16261, 16586, 16918, 17256, 17601, 17953, 18312, 18678, 19052, 19433, 19822, 20218, 20622, 21034, 21455, 21884, 22322, 22768, 23223, 23687, 24161, 24644, 25137, 25640, 26153, 26676, 27210, 27754, 28309, 28875, 29452, 30041, 30642, 31255, 31880, 32518, 33168, 33831, 34508, 35198, 35902, 36620, 37352, 38099, 38861, 39638, 40431, 41240, 42065, 42906, 43764, 44639, 45532, 46443, 47372, 48319, 49285, 50271, 51276, 52302, 53348, 54415, 55503, 56613, 57745, 58900, 60078, 61280, 62506, 63756, 65031, 66332, 67659, 69012, 70392, 71800, 73236, 74701, 76195, 77719, 79273, 80858, 82475, 84124, 85806, 87522, 89272, 91057, 92878, 94736, 96631, 98564, 100535, 102546, 104597, 106689, 108823, 110999, 113219, 115483, 117793, 120149, 122552, 125003, 127503, 130053, 132654, 135307, 138013, 140773, 143588, 146460, 149389, 152377, 155425, 158534, 161705, 164939, 168238, 171603, 175035, 178536, 182107, 185749, 189464, 193253, 197118, 201060, 205081, 209183, 213367, 217634, 221987, 226427, 230956, 235575, 240286, 245092, 249994, 254994, 260094, 265296, 270602, 276014, 281534, 287165, 292908, 298766, 304741, 310836, 317053, 323394, 329862, 336459, 343188, 350052, 357053, 364194, 371478, 378908, 386486, 394216, 402100, 410142, 418345, 426712, 435246, 443951, 452830, 461887, 471125, 480548, 490159, 499962, 509961, 520160, 530563, 541174, 551997, 563037, 574298, 585784, 597500, 609450, 621639, 634072, 646753, 659688, 672882, 686340, 700067, 714068, 728349, 742916, 757774, 772929, 788388, 804156, 820239, 836644, 853377, 870445, 887854, 905611, 923723, 942197, 961041, 980262, 999867, 1019864, 1040261, 1061066, 1082287, 1103933, 1126012, 1148532, 1171503, 1194933, 1218832, 1243209, 1268073, 1293434, 1319303, 1345689, 1372603, 1400055, 1428056, 1456617, 1485749, 1515464, 1545773, 1576688, 1608222, 1640386, 1673194, 1706658, 1740791, 1775607, 1811119, 1847341, 1884288, 1921974, 1960413, 1999621, 2039613, 2080405, 2122013, 2164453, 2207742, 2251897, 2296935, 2342874, 2389731, 2437526, 2486277, 2536003, 2586723, 2638457, 2691226, 2745051, 2799952, 2855951, 2913070, 2971331, 3030758, 3091373, 3153200, 3216264, 3280589, 3346201, 3413125, 3481388, 3551016, 3622036, 3694477, 3768367, 3843734, 3920609, 3999021, 4079001, 4160581, 4243793, 4328669, 4415242, 4503547, 4593618, 4685490, 4779200, 4874784, 4972280, 5071726, 5173161, 5276624, 5382156, 5489799, 5599595, 5711587, 5825819, 5942335, 6061182, 6182406, 6306054, 6432175, 6560818, 6692034, 6825875, 6962392, 7101640, 7243673, 7388546, 7536317, 7687043, 7840784, 7997600, 8157552, 8320703, 8487117, 8656859, 8829996, 9006596, 9186728, 9370463, 9557872, 9749029, 9944010, 10000000,0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.41421803109442434, 0.380884697761091, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3534843140779311, 0.3538904753689345, 0.35686666584512494, 0.3597238087022678, 0.36246890674148347, 0.36510842408688315, 0.36764833700415456, 0.3700941790726382, 0.37245108142954053, 0.3747238087022678, 0.37691679115840815, 0.379034153529854, 0.3810797409056576, 0.38305714203560115, 0.38496971034161204, 0.38682058289581617, 0.3886126975911567, 0.39119667691932203, 0.3936632026416617, 0.3960201049985641, 0.39827453333994894, 0.40043302856042384, 0.4025015864800456, 0.40448571346417256, 0.40639047536893447, 0.4082205407284116, 0.40998021895867803, 0.411673494236859, 0.41330405561584804, 0.41487532385378295, 0.4163904753689345, 0.41785246367302803, 0.41926403858732525, 0.4206277635045277, 0.4223757424039253, 0.4240481330265921, 0.4256497346281937, 0.42718494859864087, 0.42865781885455206, 0.43007206740873544, 0.4314311257754385, 0.4327381627692534, 0.43399610917175135, 0.43520767967000973, 0.43637539241267503, 0.43750158648004556, 0.4388542434848765, 0.4401493406171614, 0.44139047536893444, 0.44258095155941063, 0.4437238087022678, 0.4448218479179541, 0.44587765485611397, 0.4468936200230225, 0.4478719568504159, 0.4488147177931769, 0.4497238087022678, 0.45077275975121883, 0.4517786032228157, 0.4527439429304557, 0.45367117712332045, 0.45456251837968714, 0.45542001123391335, 0.45624554783270255, 0.4570408818729995, 0.4579327639261484, 0.4587881361876479, 0.45960919552175206, 0.4603979660056386, 0.46115631558932013, 0.46188597086442995, 0.4625885301876789, 0.4633601723386314, 0.4641003990330566, 0.464811090497779, 0.46549397985141205, 0.4661506672154572, 0.46678263223167954, 0.46746574418613873, 0.468121099898656, 0.46875035737483417, 0.46935504514478404, 0.4699365746597146, 0.4704962512909943, 0.47109395185155206, 0.4716676964778189, 0.4722188971109122, 0.4727488568718246, 0.4732587803468803, 0.4737978827763419, 0.4743154602449175, 0.47481277667379806, 0.4752909989291439, 0.4757512059625418, 0.47623387581636173, 0.4766974929127941, 0.47714316354097747, 0.47757190996809057, 0.4780183823456786, 0.47844721295758696, 0.4788594271821486, 0.4792559724449579, 0.4796665021120099, 0.4800608873539532, 0.48044006214579393, 0.48083042138782783, 0.48120529018374925, 0.4776745220615415, 0.4755507807124459, 0.464811090497779, 0.4606040043012898, 0.4577573818437546, 0.4480199309114335, 0.4386639008681664, 0.43531702904125086, 0.4277415274176609, 0.4215479129367955, 0.4166567160505106, 0.4130849778045642, 0.40248737062652573, 0.3954108698858184, 0.38959598176028154, 0.3724335483358261, 0.4358544171063572, 0.4191512805817799, 0.4023361685301359, 0.38617988544578696, 0.3706444551611859, 0.35503202788035, 0.35362809081813684, 0.3499295700191402, 0.3439530258128408, 0.40010262771598415, 0.3846597615946655, 0.3767962071547867, 0.3796775481890866, 0.3833128949452387, 0.3868075186011527, 0.3902915003953832, 0.39364102114173155, 0.39697655860890235, 0.3993299882831831, 0.3915001348266256, 0.3760899654594193, 0.3684876764683348, 0.35701410533555555, 0.3497112819345075, 0.3456331563831472, 0.3424151633035624, 0.34170903840356415, 0.3382586944032333, 0.33615105919644644, 0.334752995137633, 0.3379456905532106, 0.3410141438532819, 0.34404161471985106, 0.3470259931785678, 0.33935281611007184, 0.3249059652892903, 0.3256339506435765, 0.3263504594969008, 0.32705519356217627, 0.3277479081146768, 0.32842840799183476, 0.3290965437293771, 0.3297522078495241, 0.33039533131294746, 0.33102588014264883, 0.3316438522248512, 0.33224927428936113, 0.3328421990696235, 0.3334227026408227, 0.3339908819328386, 0.3345468524136211, 0.33509074593755594, 0.33562270875263533, 0.3361428996596849, 0.3366514883165055, 0.3371566432587061, 0.33702650358404534, 0.3335472737856806, 0.3290124698939224, 0.3232041997666206, 0.3184970782993309, 0.31511406144736503, 0.3088428790352291, 0.30472973464862063, 0.30160531069081276, 0.30070530878861806, 0.2934779261784545, 0.2905607347063399, 0.2919710620502201, 0.29334360730582065, 0.29469553987799857, 0.2960261696955791, 0.2973201681281133, 0.2985929587442966, 0.2998440966892544, 0.30107322660102676, 0.3022674873604415, 0.30344024961395105, 0.3045913299207852, 0.30572061021976965, 0.30682803213954685, 0.3079135916043481, 0.3089773337393689, 0.3100193480761405, 0.311039764055225, 0.31204756964036573, 0.3130334559002246, 0.313997689730765, 0.3149405607119967, 0.3158699090246868, 0.3005514130729702, 0.28460900553254276, 0.2815419351885204, 0.283127326702385, 0.28467446920790457, 0.28619518849999753, 0.28655897097468724, 0.2771076208987768, 0.27877282515283214, 0.2804068705579843, 0.2820096311215055, 0.2835810624842995, 0.27684117935228375, 0.27223897977364514, 0.27352633233124163, 0.27018461639988967, 0.2568053191783466, 0.24271638888456473, 0.24170022031925653, 0.24382862561414403, 0.2459084049757866, 0.24795110610987883, 0.24995634709339612, 0.25191397346456923, 0.25383449422530524, 0.2557178118662433, 0.25756392118476945, 0.2593729006140891, 0.2611530217665895, 0.26289575921030894, 0.2646913390798469, 0.26190023969475784, 0.2480239841468804, 0.23646883710013097, 0.2191629890009068, 0.20225405682053268, 0.20048967327044886, 0.20351751141287475, 0.20649597715474863, 0.2094132714072931, 0.21226977167080824, 0.20049726564336207, 0.18447386402165533, 0.16888204353306446, 0.15344932011491108, 0.1417580340232667, 0.12690161616071188, 0.11587085127726976, 0.1164982871615366, 0.10838340784368522, 0.104570432920569, 0.11067159455341735, 0.11761083194818234, 0.12441599311060403, 0.1310870057447534, 0.13762410470980313, 0.1423650195997318, 0.14075986892126846, 0.13712805262599814, 0.12900241563194148, 0.11894612386835701, 0.11495137355998765, 0.11679383669637698, 0.11754478235775212, 0.11705428363687354, 0.11792989456513202, 0.1197112005915896, 0.12145726372940936, 0.12317170937834496, 0.12570063291286154, 0.13074621797121183, 0.13401710629570532, 0.12486519430695206, 0.11338256446817108, 0.1134843866033014, 0.1171812331325964, 0.1187222698056454, 0.1223166245601259, 0.12583863028313666, 0.12967688997875398, 0.13399206495725915, 0.13753133341094256, 0.13901121520578305, 0.1398736677588445, 0.14305268372527336, 0.14693793429314198, 0.15156844576669462, 0.15428629839187374, 0.14553996523802804, 0.14181168842306469, 0.14653763453169877, 0.14402002956575713, 0.12911779397436757, 0.11394624828576216, 0.10954039534835625, 0.1001779206543097, 0.09346491248034772, 0.09196124973919606, 0.09696740452696068, 0.10187454635430243, 0.10668817184479792, 0.11140807848116621, 0.10575395845858518, 0.10616444830794758, 0.10554084168755903, 0.10728735489004942, 0.11110547998272813, 0.11351364168395273, 0.11631135587914304, 0.11032454031737549, 0.11291255303573655, 0.11289468875124717, 0.1109580848690899, 0.10726828481553885, 0.1101448785769823, 0.1119476269318842, 0.10531311658639173, 0.10317361936190092, 0.10430683210990876, 0.102329838125549, 0.10528729284870708, 0.10935558992435732, 0.10287686222951029, 0.099728878522828, 0.09620028602733399, 0.09470288594830836, 0.08605239038151197, 0.07103448502516174, 0.06393981272849339, 0.05271606801821538, 0.05602711517284342, 0.04919827524487963, 0.03596554752491604, 0.021909198772113225, 0.03001061680284922, 0.03701621483026496, 0.04540140965784856, 0.0498246963542337, 0.057132663396203265, 0.060951258383840745, 0.059322883564365825, 0.060324243034031666, 0.059407713445302435, 0.059328983407037406, 0.061084384784763246, 0.05902554876525856, 0.054093280017308176, 0.05380200162869281, 0.05082415638020399, 0.05834361472422339, 0.06705349688252749, 0.07353664842182106, 0.06835089182620019, 0.06181478858862138, 0.06801000149947944, 0.06521817890532683, 0.058689856316784916, 0.05273732900390865, 0.048794432808024146, 0.044646136510273715, 0.040279546140124634, 0.04782290873424644, 0.052268309712289907, 0.059948197010431525, 0.06892194109684757, 0.07349023051387055, 0.08442550433221008, 0.08142191645774127, 0.07778973427869335, 0.07708856548474102, 0.07400718650594329, 0.07004304628097796, 0.06561929545596856, 0.06828893185009, 0.07168379895969978, 0.06614465666686059, 0.05988415684042636, 0.05353782097464327, 0.04787281452294112, 0.05116225364239502, 0.04915033439971528, 0.04754754670477457, 0.036530580097747456, 0.03243547916437306, 0.03033186281774536, 0.03182667571601289, 0.032178371098748326, 0.030305684915662545, 0.03327231594497809, 0.03688467702286863, 0.03762548088742923, 0.03405478710361115, 0.040661906250422764, 0.04377478846349858, 0.05026426908349402, 0.05480238963944445, 0.05748353101601261, 0.06721236892012078, 0.0716774332279767, 0.06869113735373972, 0.07564984535802599, 0.07254527809232669, 0.07027279112582563, 0.06878558604813134, 0.07544515701515297, 0.07289154572091477, 0.06767960888971863, 0.06435363733267113, 0.06615680345211683, 0.06263949869696561, 0.06284431434768889, 0.06115049233861075, 0.06741699971825205, 0.06774792699926191, 0.07233374407461757, 0.07297701353500374, 0.0736817592073607, 0.07318142051376975, 0.06776682814503482, 0.0670857162368742, 0.06664173840524212, 0.06527969229968061, 0.06420037561411623, 0.06439837041499968, 0.06461489344497218, 0.06789389224600961, 0.06369988310808594, 0.06111555971442595, 0.05743223156888849, 0.055751100737345294, 0.05950598641728544, 0.06495416390568598, 0.06210685220226969, 0.06082837197248342, 0.057830684246242936, 0.05674084986813366, 0.054670327705948984, 0.0536689854882878, 0.05176097237434446, 0.04985228059647706, 0.048866535103501085, 0.0456003068008799, 0.04510076464403023, 0.041702599576699195, 0.04859817026153512, 0.05054078437748882, 0.05111100578198102, 0.04875417760231637, 0.04333610608151556, 0.04198679295128971, 0.044144835188013265, 0.03972847766223625, 0.03720233714915133, 0.04048179533365215, 0.039845601546123544, 0.04474624563233115, 0.044899140245823976, 0.04257938187268684, 0.04524501359223182, 0.04405008779593739, 0.04252662142202279, 0.0416045335556251, 0.04302567220568154, 0.04176982027083914, 0.040854320825894797, 0.03852427247683404, 0.03710319083548902, 0.035386626149853606, 0.03252438085652304, 0.033936167937851924, 0.031124722112199465, 0.03224864283410167, 0.033942401465534844, 0.03361752146660335, 0.03421053911835359, 0.03342109044667446, 0.03041009602164163, 0.03157750705284601, 0.031046267975075037, 0.03211099957643193, 0.03137052447907407, 0.029886133839625906, 0.02635988135279399, 0.02552871888302599, 0.02581202302739849, 0.027668861269825262, 0.026036170066932485, 0.023426931650420202, 0.029401875674944122, 0.03004007317438462, 0.03015366266025088, 0.03143938277651748, 0.03201858461744067, 0.036425944448573944, 0.03932940425399356, 0.03750507049867613, 0.03522630592201559, 0.036802039486233284, 0.03795457771665389, 0.03675320311144792, 0.03582042108219141, 0.03437413263674449, 0.03481509541483696, 0.031446711094961, 0.03082049944457821, 0.032386924132763895, 0.03182608779571572, 0.030653175830178014, 0.029947782228801345, 0.030217388927886946, 0.02786796779016021, 0.026854278768869144, 0.026254428077345016, 0.02527021604486135, 0.027646547501703256, 0.027398918575719522, 0.026488979518843103, 0.027082497777520476, 0.026026378152140373, 0.024186556775565027, 0.023141402445517545, 0.018605645759731226, 0.01885627894076758, 0.018862593241019465, 0.01539673326393698, 0.016152620035979948, 0.014934772809181873, 0.01609848438318484, 0.022384383271812247, 0.0251000763832383, 0.02503225376898144, 0.024539551803782977, 0.022720347247435546, 0.02270969010329671, 0.02128730022857417, 0.02143835565932839, 0.020666760446084065, 0.019900253890143826, 0.0185983832417963, 0.017495305871087163, 0.01593106832822544, 0.015062135360013551, 0.013237175053054773, 0.01345034119417865, 0.011691695176656025, 0.011231030874505388, 0.012963845271726337, 0.013669199729645753, 0.014786440053638272, 0.015949257766360914, 0.015419686766842133, 0.0157077054531215, 0.015181250700356697, 0.014098820264794254, 0.014602247486485642, 0.013710472159655263, 0.012951909620086521, 0.012603194909565185, 0.013692256913446998, 0.01427864758033548, 0.014290099066535888, 0.014199198738087726, 0.013768128240467914, 0.013789954735556997, 0.013667211956832515, 0.014910349926690936, 0.012401118293092539, 0.012125811043936285, 0.013960490003088077, 0.015308731845622536, 0.01636649731801476, 0.017020596114144748, 0.01583368016728004, 0.01585259222602542
