0.7038979999999999,0.9958819999999999,0.864361,0.8986049999999999,0.9657669999999999,0.9434099999999999,0.8982939999999999,0.979484,0.8982319999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8778420000000002,0.8050229999999999,0.748836,0.8369240000000001,0.764906,0.7802179999999997,0.896195,0.9163410000000001,0.7343820000000001,0.9187160000000001,0.8279519999999998,0.9402100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.716975,0.794898,0.8409329999999999,0.7872750000000001,0.876299,0.530328,0.7752760000000001,0.7646039999999997,0.7611829999999999,0.8141130000000001,0.6676779999999999,0.789606,0.9432729999999999,0.996351,1.0,1.0,1.0,1.0,1.0,1.0
0.838087,0.586867,0.5457549999999999,0.452411,0.22484300000000004,0.16585,0.49243700000000007,0.37967300000000004,0.49898300000000007,0.43564500000000006,0.569364,0.5148959999999999,0.480028,0.758739,1.0,1.0,1.0,1.0,1.0,1.0
0.7894639999999999,0.498667,0.12872,0.12107699999999999,0.15334,0.152286,0.17481900000000006,0.16590500000000002,0.186514,0.14843499999999998,0.13583900000000002,0.08511500000000001,0.186221,0.323311,0.908425,1.0,1.0,1.0,1.0,1.0
0.7536250000000001,0.26546200000000003,0.21624,0.110246,0.145083,0.118744,0.13479200000000002,0.12786599999999998,0.120368,0.160503,0.12759899999999996,0.088253,0.165971,0.243688,0.746545,0.747633,0.9933210000000001,1.0,1.0,1.0
0.7482580000000002,0.6283839999999999,0.738523,0.606727,0.19745899999999997,0.11310899999999999,0.17668700000000007,0.19602700000000003,0.24738600000000002,0.180952,0.207872,0.31111199999999994,0.6345639999999999,0.785905,0.485291,0.936402,1.0,1.0,1.0,1.0
0.7934700000000002,0.8960640000000002,0.5466429999999998,0.449952,0.546588,0.7035739999999999,0.697741,0.424636,0.29197799999999996,0.2900219999999999,0.53401,0.23922500000000002,0.792019,0.7875600000000001,0.9403320000000001,0.967498,1.0,1.0,1.0,1.0
0.6888349999999999,0.699325,0.642053,0.8967940000000001,0.8577980000000001,0.8655090000000001,0.8654390000000001,0.7657319999999997,0.8768699999999999,0.8998470000000001,0.5366190000000002,0.8818299999999999,0.9594480000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9562139999999999,0.909108,0.758024,0.9738809999999999,0.9610230000000002,0.8897499999999999,0.8947950000000002,0.96609,0.9110989999999999,0.993716,1.0,0.9316040000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.996334,1.0,1.0,0.944619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
